serial_number,average_time_between_service,avg_serv_costs,days_to_first_serv,installation_year,accessories,breakdown,inspection_maintenance,instruction,retrofit,transport_damages,welding,energy_type_electric,machine_size_102,machine_size_62,machine_size_61,machine_size_201,machine_size_202,machine_type_combi
651,357,381.526,223,2014,0,3,0,0,0,0,0,1,0,0,0,0,0,0
652,357,381.526,223,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
653,441,761.2825,253,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
654,287,629.6866667,91,2014,0,3,0,0,0,0,0,1,0,0,0,0,0,0
655,287,629.6866667,91,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
656,359,669.222,368,2014,0,3,0,0,0,0,0,1,0,0,0,0,0,0
657,359,669.222,368,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
658,159,452.711,0,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
659,237,405.0814286,324,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
660,267,539.396,670,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
661,267,624.82,371,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
662,280,612.182,56,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
663,279,725.014,49,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
664,533,789.7066667,364,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
665,355,788.5925,366,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
666,267,706.298,54,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
667,278,648.166,34,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
668,266,640.758,156,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
669,150,360.989,92,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
670,215,580.4266667,190,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
671,358,788.35,366,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
672,182,560.77,18,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
673,231,647.062261,13,2014,0,3,0,0,0,0,0,1,0,0,0,0,0,0
674,137,410.36,139,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
675,156,584.09,0,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
676,243,547.9966667,105,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
677,199,543.5342857,46,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
678,152,783.4992635,8,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
679,235,366.2416667,67,2014,0,3,0,0,0,0,0,1,0,0,0,0,0,0
680,102,680.3449534,19,2014,3,0,0,0,0,0,0,1,0,0,0,0,0,0
681,102,680.3449534,19,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
682,261,120.7412649,865,2014,0,3,0,0,0,0,0,1,0,0,0,0,0,0
683,134,818.8934949,258,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
684,252,296.072,236,2018,0,3,0,0,0,0,0,1,0,0,0,0,0,0
685,275,622.948,357,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
686,213,876.3029641,365,2014,0,3,0,0,0,0,0,1,0,0,0,0,0,0
687,213,673.3818172,554,2014,0,3,0,0,0,0,0,1,0,0,0,0,0,0
688,140,604.7711111,50,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
689,221,453.8814286,7,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
690,135,363.0681818,18,2018,0,0,3,0,0,0,0,1,0,0,0,0,0,0
691,135,363.0681818,18,2018,0,0,0,0,3,0,0,1,0,0,0,0,0,0
692,163,531.335,54,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
693,226,1251.583064,427,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
694,53,437.325,66,2017,0,3,0,0,0,0,0,1,0,0,0,0,0,0
695,153,328.5566667,0,2014,0,3,0,0,0,0,0,1,0,0,0,0,0,0
696,159,424.81125,0,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
697,158,450.50375,0,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
698,182,545.2157143,0,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
699,123,524.8142387,42,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
700,128,471.7253128,33,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
701,122,497.2944821,30,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
702,122,497.2944821,30,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
703,153,692.8879981,0,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
704,153,692.8879981,0,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
705,121,509.698457,1,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
706,136,615.4643445,18,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
707,136,615.4643445,18,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
708,180,383.6842857,0,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
709,155,352.6825,0,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
710,155,352.6825,0,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
711,125,351.424,41,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
712,120,427.445,0,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
713,181,341.0112899,9,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
714,96,315.3076923,67,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
715,96,315.3076923,67,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
716,217,437.2933333,0,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
717,128,387.02,71,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
718,217,431.515,0,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
719,164,445.54125,64,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
720,36,254.9925,67,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
721,163,360.125,51,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
722,163,360.125,51,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
723,157,636.300201,9,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
724,128,743.9087175,35,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
725,128,743.9087175,35,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
726,181,386.1085714,0,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
727,137,703.1189158,25,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
728,160,682.1823907,43,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
729,221,593.0339954,25,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
730,161,387.5325,31,2017,0,0,3,0,0,0,0,1,0,0,0,0,0,0
731,224,495.924,175,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
732,138,437.8788889,0,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
733,138,437.8788889,0,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
734,161,412.69,55,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
735,161,412.69,55,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
736,217,603.6031219,13,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
737,115,384.31,78,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
738,217,756.9383024,12,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
739,235,794.0113518,174,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
740,142,887.1846301,18,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
741,153,897.7439208,48,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
742,126,895.9692358,40,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
743,126,895.9692358,40,2015,0,0,3,0,0,0,0,1,0,0,0,0,0,0
744,134,408.8442857,27,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
745,158,355.9716667,69,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
746,160,363.4442857,225,2015,0,3,0,0,0,0,0,1,0,0,0,0,0,0
747,46,127.225,6,2017,0,3,0,0,0,0,0,1,0,0,0,0,0,0
748,117,337.32,6,2017,0,3,0,0,0,0,0,1,0,0,0,0,0,0
749,146,359.1833333,0,2016,0,3,0,0,0,0,0,1,0,0,0,0,0,0
750,596,89.71846893,596,2016,0,3,0,0,0,0,0,1,0,0,0,0,0,0
751,14,79.3375,24,2016,0,3,0,0,0,0,0,1,0,0,0,0,0,0
752,77,254.1575,196,2016,0,3,0,0,0,0,0,1,0,0,0,0,0,0
753,60,539.8442857,0,2017,0,3,0,0,0,0,0,1,0,0,0,0,0,0
754,46,116.9575,29,2017,0,3,0,0,0,0,0,1,0,0,0,0,0,0
755,34,139.0775,70,2017,0,3,0,0,0,0,0,1,0,0,0,0,0,0
756,338,487.2798983,47,2015,0,3,0,0,0,0,0,1,1,0,0,0,0,0
757,102,352.4881585,81,2015,0,0,3,0,0,0,0,1,1,0,0,0,0,0
758,268,524.127946,454,2015,0,3,0,0,0,0,0,1,1,0,0,0,0,0
759,229,394.9136262,312,2015,0,3,0,0,0,0,0,1,1,0,0,0,0,0
760,487,745.4774983,110,2015,0,3,0,0,0,0,0,1,1,0,0,0,0,0
761,219,545.4725277,272,2015,0,3,0,0,0,0,0,1,1,0,0,0,0,0
762,309,460.6634244,366,2015,0,3,0,0,0,0,0,1,1,0,0,0,0,0
763,184,418.4988648,223,2015,0,3,0,0,0,0,0,1,1,0,0,0,0,0
764,193,538.5281991,72,2015,0,3,0,0,0,0,0,1,1,0,0,0,0,0
765,191,441.6725177,49,2016,0,3,0,0,0,0,0,1,1,0,0,0,0,0
766,187,670.6756318,171,2018,0,3,0,0,0,0,0,1,1,0,0,0,0,0
767,213,615.4965535,108,2016,0,3,0,0,0,0,0,1,1,0,0,0,0,0
768,171,604.9306078,1,2017,0,3,0,0,0,0,0,1,1,0,0,0,0,0
769,134,266.781103,192,2016,0,3,0,0,0,0,0,1,1,0,0,0,0,0
770,145,340.86542,146,2016,0,3,0,0,0,0,0,1,1,0,0,0,0,0
771,164,470.9680326,91,2016,0,3,0,0,0,0,0,1,1,0,0,0,0,0
772,108,52.47621128,25,2016,0,3,0,0,0,0,0,1,1,0,0,0,0,0
773,61,535.4411731,75,2016,0,3,0,0,0,0,0,1,1,0,0,0,0,0
774,144,542.9266247,43,2017,0,3,0,0,0,0,0,1,1,0,0,0,0,0
775,169,630.2069111,4,2017,0,3,0,0,0,0,0,1,1,0,0,0,0,0
776,135,395.4070691,17,2017,0,3,0,0,0,0,0,1,1,0,0,0,0,0
777,45,325.7857013,64,2018,0,3,0,0,0,0,0,1,1,0,0,0,0,0
778,18,281.2182299,28,2018,0,3,0,0,0,0,0,1,1,0,0,0,0,0
779,240,105.4304335,25,2015,0,3,0,0,0,0,0,1,0,0,0,1,0,0
780,13,143.47,0,2015,0,3,0,0,0,0,0,1,0,0,0,1,0,0
781,440,46.86802666,495,2015,0,3,0,0,0,0,0,1,0,0,0,1,0,0
782,105,219.2062023,165,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
783,401,131.735,575,2014,0,3,0,0,0,0,0,1,0,0,1,0,0,0
784,309,122.055,309,2014,0,3,0,0,0,0,0,1,0,0,1,0,0,0
785,137,151.6173786,137,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
786,229,360.3747105,459,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
787,221,38.68930786,461,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
788,135,579.26,126,2015,0,3,0,0,0,0,0,1,0,0,1,0,0,0
789,176,650.3396598,31,2014,0,3,0,0,0,0,0,1,0,0,1,0,0,0
790,176,650.3396598,31,2014,0,0,3,0,0,0,0,1,0,0,1,0,0,0
791,164,155.696,49,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
792,267,662.327743,0,2014,0,3,0,0,0,0,0,1,0,0,1,0,0,0
793,71,143.92,63,2018,0,3,0,0,0,0,0,1,0,0,1,0,0,0
794,127,255.35,6,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
795,268,382.1237942,27,2015,0,3,0,0,0,0,0,1,0,0,1,0,0,0
796,47,16.67802957,15,2015,0,3,0,0,0,0,0,1,0,0,1,0,0,0
797,142,183.426,39,2015,0,3,0,0,0,0,0,1,0,0,1,0,0,0
798,102,554.970976,255,2015,0,0,3,0,0,0,0,1,0,0,1,0,0,0
799,184,432.223786,24,2015,0,3,0,0,0,0,0,1,0,0,1,0,0,0
800,216,429.8856147,28,2015,0,3,0,0,0,0,0,1,0,0,1,0,0,0
801,180,727.4060003,87,2015,0,0,3,0,0,0,0,1,0,0,1,0,0,0
802,120,163.2773748,79,2015,0,3,0,0,0,0,0,1,0,0,1,0,0,0
803,181,103.4543375,337,2015,0,3,0,0,0,0,0,1,0,0,1,0,0,0
804,69,89.65073142,69,2015,0,3,0,0,0,0,0,1,0,0,1,0,0,0
805,276,932.8934926,102,2015,0,0,3,0,0,0,0,1,0,0,1,0,0,0
806,264,688.842625,345,2015,0,0,3,0,0,0,0,1,0,0,1,0,0,0
807,64,361.1170363,90,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
808,12,65.69666667,7,2015,0,3,0,0,0,0,0,1,0,0,1,0,0,0
809,54,223.844,38,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
810,143,43.84773637,18,2015,0,0,3,0,0,0,0,1,0,0,1,0,0,0
811,155,534.7055442,61,2015,0,3,0,0,0,0,0,1,0,0,1,0,0,0
812,130,53.32865129,344,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
813,76,112.580625,76,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
814,145,213.0416667,0,2015,0,3,0,0,0,0,0,1,0,0,1,0,0,0
815,245,222.8925,598,2015,0,3,0,0,0,0,0,1,0,0,1,0,0,0
816,425,40.89123782,671,2016,0,0,3,0,0,0,0,1,0,0,1,0,0,0
817,197,180.19,471,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
818,119,135.0205442,253,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
819,23,23.09726975,23,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
820,235,480.7953846,119,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
821,177,120.7745616,177,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
822,32,96,30,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
823,355,44.74628001,518,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
824,207,215.915,112,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
825,265,151.4584273,531,2016,0,3,0,0,0,0,0,1,0,0,1,0,0,0
826,80,109.4850228,168,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
827,243,362.8361159,39,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
828,135,149.7316451,12,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
829,114,130.916228,322,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
830,349,275.7748615,349,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
831,27,441.5,52,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
832,137,290.7185008,25,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
833,99,157.2082708,111,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
834,45,305.0090777,34,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
835,107,133.4224141,238,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
836,121,231.7514294,274,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
837,75,262.0800407,7,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
838,175,108.1730964,350,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
839,107,86.8397511,211,2017,0,3,0,0,0,0,0,1,0,0,1,0,0,0
840,294,625.8272323,156,2015,0,3,0,0,0,0,0,1,0,1,0,0,0,0
841,234,542.866358,33,2015,0,3,0,0,0,0,0,1,0,1,0,0,0,0
842,277,600.941336,78,2015,0,3,0,0,0,0,0,1,0,1,0,0,0,0
843,249,308.2296823,161,2016,0,3,0,0,0,0,0,1,0,1,0,0,0,0
844,221,369.6811283,480,2016,0,3,0,0,0,0,0,1,0,1,0,0,0,0
845,649,340.244116,649,2016,0,3,0,0,0,0,0,1,0,1,0,0,0,0
846,164,634.5231414,91,2016,0,3,0,0,0,0,0,1,0,1,0,0,0,0
847,139,328.5279551,21,2017,0,3,0,0,0,0,0,1,0,1,0,0,0,0
848,156,337.9477409,120,2017,0,3,0,0,0,0,0,1,0,1,0,0,0,0
849,67,284.8164159,150,2017,0,3,0,0,0,0,0,1,0,1,0,0,0,0
850,95,362.671605,5,2017,0,3,0,0,0,0,0,1,0,1,0,0,0,0
851,147,448.8200993,8,2017,0,3,0,0,0,0,0,1,0,1,0,0,0,0
852,104,416.0890486,54,2017,0,3,0,0,0,0,0,1,0,1,0,0,0,0
853,0,64.76386961,0,2016,0,3,0,0,0,0,0,0,0,0,0,0,0,1
854,99,510.9478355,124,2015,0,3,0,0,0,0,0,0,0,0,0,0,0,0
855,173,47.4396978,295,2015,0,3,0,0,0,0,0,0,0,0,0,0,0,0
856,562,173,562,2017,0,3,0,0,0,0,0,0,0,0,0,0,0,0
857,242,67.81448793,242,2016,0,3,0,0,0,0,0,0,0,0,0,0,0,0
858,227,133.9687968,305,2015,0,3,0,0,0,0,0,0,0,0,0,0,1,0
859,942,58.39374694,942,2015,0,3,0,0,0,0,0,0,0,0,1,0,0,1
860,109,65.38418804,109,2017,0,3,0,0,0,0,0,0,0,0,1,0,0,0
861,222,177.7004045,7,2016,0,3,0,0,0,0,0,0,0,1,0,0,0,1
862,16,159.82,17,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
863,441,383.21,303,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
864,14,269.9866667,7,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
865,109,143.4,109,2013,0,2,0,0,0,0,0,1,0,0,0,0,0,0
866,153,290.7525,0,2018,0,0,2,0,0,0,0,1,0,0,0,0,0,0
867,149,187.335,231,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
868,496,222.7275,322,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
869,496,222.7275,322,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
870,401,412.866,181,2018,0,2,0,0,0,0,0,1,0,0,0,0,0,0
871,229,241.595,78,2018,0,0,2,0,0,0,0,1,0,0,0,0,0,0
872,477,256.2025,330,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
873,234,233.7014286,0,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
874,319,212.205,165,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0
875,319,212.205,165,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
876,293,272.055,31,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
877,238,382.6285714,3,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
878,286,243.9933333,364,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
879,369,467.884,359,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
880,516,441.96,69,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0
881,516,441.96,69,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
882,286,273.85,0,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
883,358,268.456,41,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
884,476,265.51,383,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
885,476,322.935,0,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
886,476,322.935,0,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
887,357,247.738,0,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
888,357,247.738,0,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
889,162,238.799,26,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0
890,162,238.799,26,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
891,371,432.022,57,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
892,361,226.37,377,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
893,206,402.02375,307,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
894,480,271.3525,365,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
895,508,363.6275,84,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
896,479,272.4075,304,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
897,360,258.322,87,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
898,360,258.322,87,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
899,479,459.9675,353,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
900,27,45.185,27,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
901,286,334.5716667,204,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
902,286,379.79,156,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
903,359,529.326,366,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
904,372,272.152,53,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
905,372,272.152,53,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
906,358,488.254,0,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0
907,358,488.254,0,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
908,358,488.254,0,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
909,247,243.8842857,58,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0
910,247,243.8842857,58,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
911,90,65.89,6,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
912,475,336.095,181,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
913,177,184.3,41,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
914,281,466.1383333,120,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
915,287,602.68,69,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
916,441,761.2825,253,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
917,81,122.9866667,44,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
918,224,524.8833333,51,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
919,281,113.195,335,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
920,237,544.5442857,11,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
921,162,252.0366667,27,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
922,99,322.265,0,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0
923,99,322.265,0,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
924,149,410.314,97,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0
925,232,408.28,20,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
926,198,459.615,22,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
927,217,194.5233333,197,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
928,138,406.8933333,0,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
929,243,547.9966667,105,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0
930,243,547.9966667,105,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
931,199,543.5342857,46,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
932,393,552.1417263,119,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
933,288,507.624,41,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
934,288,507.624,41,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
935,268,627.2452943,368,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
936,268,627.2452943,368,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
937,250,371.16,117,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
938,252,296.072,236,2018,0,0,2,0,0,0,0,1,0,0,0,0,0,0
939,356,668.3115185,972,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
940,213,876.3029641,365,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
941,213,673.3818172,554,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
942,140,604.7711111,50,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0
943,147,812.0600056,21,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0
944,147,812.0600056,21,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
945,358,578.7750471,776,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
946,358,649.1007499,736,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
947,221,453.8814286,7,2014,0,0,0,0,2,0,0,1,0,0,0,0,0,0
948,144,158.3085714,63,2018,0,0,0,0,2,0,0,1,0,0,0,0,0,0
949,163,531.335,54,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0
950,226,1251.583064,427,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
951,271,479.112,0,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
952,271,479.112,0,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
953,118,568.5994758,362,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
954,153,328.5566667,0,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0
955,153,328.5566667,0,2014,0,0,0,0,2,0,0,1,0,0,0,0,0,0
956,221,453.575,0,2014,0,2,0,0,0,0,0,1,0,0,0,0,0,0
957,221,453.575,0,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
958,88,107.67,124,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
959,186,431.2685714,0,2014,0,0,2,0,0,0,0,1,0,0,0,0,0,0
960,150,241.1,0,2016,0,0,2,0,0,0,0,1,0,0,0,0,0,0
961,123,524.8142387,42,2015,0,0,0,0,2,0,0,1,0,0,0,0,0,0
962,128,471.7253128,33,2015,0,0,0,0,2,0,0,1,0,0,0,0,0,0
963,263,337.5,517,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
964,382,759.79,558,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
965,126,392.528,168,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
966,126,392.528,168,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
967,181,175.7575,100,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
968,83,194.3333333,13,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
969,374,409.4225,0,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
970,49,517.775,18,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
971,122,497.2944821,30,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0
972,122,497.2944821,30,2015,0,0,0,0,2,0,0,1,0,0,0,0,0,0
973,121,509.698457,1,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0
974,121,509.698457,1,2015,0,0,0,0,2,0,0,1,0,0,0,0,0,0
975,136,615.4643445,18,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0
976,136,615.4643445,18,2015,0,0,0,0,2,0,0,1,0,0,0,0,0,0
977,180,475.7571429,0,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
978,180,475.7571429,0,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
